,at,userName,content,score
764,2023-11-26 09:19:54,Atiek Marijati,hari ini sy mau melakukan transaksi dgn m banking sy tp gara sy tdk memberi izin untuk share lokasi nearby krn sy tdk mengerti maksudnya kok sy coba login lg malah tidak bisa kenapa ya padahal sudah sy upgrade tolong dibantu tks,5
765,2023-11-26 00:52:51,Shootray Tray,saat ganti device mau registrasi ulang mbanking sulit baru di minimize udah log out duluan al hasil gagal terus berusaha sampe percobaan 5x gt aja terus gimana gak mau gagal log in orang baru nunggu otp via email atay wa apk nya udh log out sendiri sampe nunggu 3 hari tiap hari 5x percobaan gagal terus krn log out duluan apk nya kecewa,1
766,2023-11-24 16:40:09,Fatimah,susah banget baru mau registrasi ajah udah di persulit padahal kode otp nya udah di salin langsung loh bukan ngetik tapi tetap salah terus ada batas registrasi lagi tuh jelek banget lah sistem nya disuruh besok lagi coba kalo cuman nunggu beberapa menit gpp ini sampe besok gak recommended lah,1
767,2023-11-24 09:39:14,Yogi Saputra,tidak bisa aktivasi padahal sms dan wa sudah terkirim malah muncul mohon maaf kami sedang meningkatkan layanan mobile banking dan coba beberapa kali sampai aktivasi ditolak karna sudah 5 kali mencoba tolong untuk tindak lanjut nya bagaimana,1
768,2023-11-24 06:27:36,Mabruroh Azzahra,iconnya agak besar jadi kurang fit di mata terus jadikan warna orange dan hijau sebagai warna dasar biar tidak warna warni terus catatan transaksi taruh di home akan lebih nyaman karena pengguna bisa langsung tahu ada transaksi atau tidak dan di halaman depan sebelum membuka aplikasi diisi informasi program dari bni hal ini akan menjadikan aplikasi ini menjadi interactive,4
769,2023-11-22 21:36:33,Lintang Romdhoni,beli pulsa saldo sudah terpotong tapi pulsa ga masuk dan nomor sudah benar chat via cs tidak bisa pernah juga ambil uang di atm keluar transaksi gagal tapi saldo juga berkurang dan tidak balik lagi mohon di perbaiki sistem dan bugnya min mksh,2
770,2023-11-22 10:26:06,Agung Wahyudi,ganti hp lalu mau masuk mbanking sulit nya minta ampun pulsa ada kuota ada bahkan kita pakai wifi pun tetap tidak bisa otp masuk sudahisi otomatis sudah di ketik sudah tetap tidak biasa,1
771,2023-11-21 17:59:12,Zikri Abusama,ribet bngt kalo tarik tunai tanpa kartu kadang kita gaada pulsa smsnya gamasuk sedangkan jaman skrng pulsa buat apa kalo apa apa pake kuotaa tolonh bni tolong di perbaiki isi tapcash juga nyangkut mulu heran,2
772,2023-11-21 17:41:07,Wahyu Teguh,setelah update kok gabisa log in knp yaatulisannya koneksi terputus mulu padahal jaringan bagusudah update chrome sm android system webview jugatp ttp aja gabisa loginheran dahh,1
773,2023-11-21 16:39:10,gysella alzira,akhir ini jaringan buruk ketika mau transfer selalu da kendala masalah jaringan lah masalah perbaiki ini itu lah padahal jaringan da baik aja,1
774,2023-11-21 15:08:28,Adif Firmansyah,maluin nama besar bni sih aplikasi lucu gini daftar selalu gagal data udh bener smua isi kode otp udah bener sampe berkali cmn kluar notif suruh ngisi 6 angka pdhl jelas terisi 6 angka yg sudah valid klo ada kesempatan auto login bank lain aja,2
775,2023-11-20 19:07:20,weeweek 15,susah banget kalo pindah hp baru sok buat sistem aman tapi otp gk masukmasuk user interfacenya juga jelek pokoknya ini aplikasi mobile banking paling buruk dari semua bank yang pernah saya coba,1
776,2023-11-20 18:24:45,yassin siregar,saya pakai android 12 semua aplikasi perbankan berjalan normal di hp saya kecuali bni bahkan sesudah ganti sim di sim1 masih sama saja ampun deh inikah aplikasi sekelas bumn error yang muncul alert error 304 semua aplikasi perbankan berjalan normal di hp saya dana ovo linkaja cimb linebank seabank cari developer baru saja memalukan bumn,1
777,2023-11-20 18:01:36,Andi Samsuri,sudah di download beberapa kali selalu gagal jika mau di buka bug terus ga bisa di buka tolong di perbaiki susah untuk transfer dan buka aplikasinya,1
778,2023-11-20 12:50:00,Syarif Arifin,makin kesini sering bermasalah di transaksi bukanya makin mudah malah makin sulitbuat penggunanya mau transaki muncul kode angka transaksi tidak bisa di lanjutkan harus ke bank dulu hadeuhh,1
779,2023-11-20 01:42:52,Dhoni Supriyadi27,ini kenapa apknya kok sama sekali gak bisa dipencet punya saya mau login pun gk bisa padahal sinyal penuh sudah di uninstal pun di download kembali hasilnya sama aja tidak ada respon sama sekali dari apknya,1
780,2023-11-19 19:04:17,Bismo Dewobroto,sudah beberapa kali instal ulang tulisannya maap kami sedang meningkatkan layanan mobile banking padahal diawal instal ulang selalu baik saja tidak lama kemudian ada tulisan seperti itu lagi tolong segera diperbaiki karena banyak hal yang harus saya selesaikan dengan bni mobile banking ini,1
781,2023-11-19 11:42:40,Mitha Priambodo,setelah di instal ulang dr hp malah riwayat transaksi blank putih semua gimana ini ya apakah hrs ke cs padahal susah aktivasi setelah di respon oleh bni dan sya lakukan sesuai instruksi dan ternyata benar lho makasih ya responnya sekarang sudah bisa cek semuanya,5
782,2023-11-19 00:39:03,Khairina Afriasni,saya dari 6 bulan yang lalu hingga malam ini mencoba registrasi ke mobile banking nya tapi tidak bisa teruss padahal kode otpe nya sudah didapatkan tapi ketika diinput katanya salah padahal sudah benar hingga saya kena blokir dan disuruh mencoba lagi besok hari begitu terus sangat menyulitkan sekali,2
783,2023-11-18 04:54:51,Nur Azlina A._B,aplikasinya sering error padahal jaringannya lancar dan bagut tapi super lemotttt mohon segera diatasi masalah ini karena dari dulu tidak ada perubahan,1
784,2023-11-18 03:39:29,GALIH GANTARA,kenapa setelah update tidak bisa hapus kartu debit online padahal password transaksi sudah benar tapi malah di kasih keterangan harap pastikan nomor penagihan yang di masukan sudah benar,1
785,2023-11-17 17:13:49,Fiqi Iklima,kok aneh ya saldo saya tiba2 di layar depan ada tulisan minus 19 jt padahal saya tidak ada pinjaman online atau offline di riwayat mutasi terakhir juga tidak ada potongan apa2 saldontetap masuk apakah error atau gimana cabang terdekat di tanya jawaban tidak memuaskan,1
786,2023-11-17 08:37:37,zhai xiaowen,saya mau aktivasi kenapa tidak bisa yaa padahal data yang saya masukan sudah benar dan selalu keluar mbank197 mohon periksa kembali kombinasi password transaksi anda pdhl saya sudah mengisi sesuai ketentuan,2
787,2023-11-17 05:43:11,Irfan Syam,susah bangat mendaftarkan utk buka rekening padahal tinggal foto selfie nya ajatapi kameranya ngga bisa terbukaudah di coba terus tapi tetap aja ngga bisaparah padahal kita mau menabung susahnya minta ampuuun,1
788,2023-11-17 00:15:54,Ivan Maulana,buruk sekali aplikasi ini udh diupdate versi terbaru malah makin g benerpadahal versi sebelumnya jarang ada masalah barusan saya beli pulsa 25rb 27rb dg fee saldo saya berkurang tapi pulsanya sama sekali g masuk walau sudah dicoba berkali2 sudah uninstall dan install kembali juga internet padahal juga lancar keterangannya selalu system error dari aplikasinya buat mbanking berharap bisa mempermudah transaksi malah jadi makin sulit benar2 kecewa dg bni merugikan konsumen,1
789,2023-11-16 21:43:40,Jefri NRH,ini apk yang ribet mau login ke device baru aja ribet masuk kan otp terlalu banyak bolak balik buka wamhatsap buka email pas balik ke aplikasi malah ulang dari awal,1
790,2023-11-16 12:21:17,Sri wahyuni Arsy,tiba tiba minta ganti m pin data yg d masukkan semua sesuai tp ttp tdk bisa akses panggilan ke cs tarifnya sangat mahal blum dapat solusi pls 20 k sdh habis dlm bbrp mnit mau isi lg tp mobile tdk bsa akses cari info lwat pengaduan wa di suruh instal ulang stelah d instal malah sama sekali tdak bisa masuk krn mulai dri awal huuuft di saat penting butuh dananya malah d hadapkan dgan kondisi sperti itu,2
791,2023-11-16 07:19:09,Juragan 99,sistemny sering bermaslah masih harus di perbaiki dlam aplikasinya ada kekurangan coding sepertinya perintah tombol tidak sejalan dengan experience yang di lakukan oleh pengguna dan untuk tim yang di lapangan mohon bantuan untuk di training agar jika terjadi kendala dapat menyelesaikan solusinya dan tidak menyalahkan sinyal padahl sinyal bagus mohon di perbaiki secepatnya jika perlu belajar ke user interface dan experience dari livin yang saya anggap untuk mobile sudah terbaik,1
792,2023-11-16 00:55:46,Adil Saputra,bisa bisa nya saya tf ke rekening saya satunyasaldo udah berkurang tetapi saldo rekening satunya belum terisi mohon diperbaiki error aplikasi yang merugikan seperti inihangus sudah saldo yg diakibatkan error oleh aplikasi,1
793,2023-11-15 21:49:34,Tiara Harefa,kok bni semakin jelek yah saya membeli pulsa terus loading lama bgt saya kembalikan untuk refreshing lg terus mau beli pas dibeli lg loading lama bangetttt makanya saya kembalikan lg eh tiba tiba saldo saya menurun pas dicek di bukti transaksi kagak ada tapi di history transaksi ada gimanaa nihhhhh,1
794,2023-11-15 12:45:22,Masdhun Khusen,setelah di update kenapa lemot gini ya aplikasinya mau transaksi trf loading lama kudu harus log out trs login lg sangat menyebalkan tolong segera di perbaiki dong aplikasinya biar nasabah tdk nambah kecewa dan ganti bank,1
795,2023-11-15 10:30:10,reza syahrul,ini kenapa setiap daftar pasti udah ada otp tapi masih di halaman lengkapi data pribadi udah dicoba bolak balik sampek un instal aplikasi hapus data masih kek gitu mulu,1
796,2023-11-15 09:59:25,Hidayat Arip,saya harap tolong kedepannya diperbaiki lagi tampilannya terbarunya apk bni mobile banking kalo bisa dibuat lebih ringan lagi supaya loadingnya gk berat dihp saya kalo mau akses bni mobile banking yg versi terbarunya ini kalo bisa dikurangin aja ukuranny jangan sampe 100 mb soalnya makan banget memorinya soalnya ram 3 gb cuman dan memeri internal jga pun kecil,5
797,2023-11-14 11:59:49,Rha _127,setelah di update aplikasi tidak dapat diakses selalu general error dan disuruh menunggu beberapa saat namun tidak kunjung terbuka hp sudah direstart namun tidak ada perubahan,1
798,2023-11-12 13:19:49,Riski Surokhim,hilangin aja deh fitur password transaksi nya bikin ribet banget ketika password salah oke di benerin tapi pas masuk bagian lupa password ini yang bikin saya ndak suka data sudah lengkap dan benar tapi di sistem salah maksudnya gimana nanti klo ke bank yang antri yang macet dll terus nanti klo calling kena biaya pulsa hadeuh klo kaya mah gpp tinggal sana sini udah orang nya susah dibikin susah lagi setelah mencoba 3x selamat salah dan kena sanksi hari berikutnya padahal butuh nya hari ini,1
799,2023-11-11 20:15:12,Arif Nanang,ga usah di update kalo jadi masalah begini ya tolong gua login aja susah minta ampun ada kesalahan general lah ada koneksi buruk lah bukanya jadi lebih baik malah jadi batu sandungan mau tranfer jadi lama dan sampe detik ini gua ga bisa login,1
800,2023-11-10 20:31:33,Etty Herawaty,aneh bangett baru pertama kali menggunakan apk bni ini dan udah dapet pengalaman yang buruk masa password transaksi sudah dimasukan dengan benar tetapi tetap salah,1
801,2023-11-10 12:21:25,Bang Jago,keseringan gangguankadang ga nyaman makekny kadang saya bukaad pemberitahuan selalu muncul maaf kmi sedang meningkatkan layanan mobile banking masa tiap hari gtu trus ad yg muncul brarti ga tuntas memperbaikinya donkpengen tiba2 lgi ad perlu eh malah muncul lgi motif keg gtutolong lah bener2 di perbaiki biar ga muncul lgi motif kg gtu,1
802,2023-11-10 11:44:18,nanda lstyn,mau bayar pajak pun jd susah gabisa transaksi karena keterangan koneksi terputus padahal sinyal penuh buat aplikasi lain lancar tolonglah segera diperbaiki sering banget kaya gini soalnya,1
803,2023-11-09 09:57:16,Ummi Yuanita,kenapa pada saat membuat password transaksi gagal terus padahal saya sudah memasukkan kombinasi angka dan huruf sesuai dgn yg diminta selalu keluar pesan mbank197 mohon periksa kembali kombinasi password transaksi anda,2
804,2023-11-09 09:21:10,Septi Savitri,setelah di update aplikasi gak bisa dipakai sudah dicoba berulangulang cuma loading terus gagal gak berhasil transaksi padahal lagi butuh banget ngecewain banget aplikasinya tolong segera diperbaiki yg lebih baik,1
805,2023-11-08 13:47:03,Dewi dianawati,kecewa sekali mau buka rekening baru susah banget harus bolak balik ke bank tp g ada hasil tlg diperbaiki pendaftaran pembukaan baru yg kata resepsionisny cepet g makan wktu lama masak udh 3x loading hrs nyoba bsk lagi ribet tambah bintang dan edit ulasan klo sdh terima atm,1
806,2023-11-07 17:52:22,Rohim Ramadhan,saya mengaktifkan kembali rekening saya dgn isi saldo 100rb setelah aktif saya cek di atm msh 100rb kemudian downlod apk bni dan membuat bni mobil banking setelah berhasil saldo saya sisa 42rb tidak ada laporan di riwayat transaksi terakhir maksudnya apa ini tolong jelaskan jangan seperti tuyul kenapa gak dihabiskan saja sekalian saldonya menyesal saya kembali memakai bni,1
807,2023-11-07 08:35:48,Devi Selviyani,sulit untuk bertransaksi selalu gagal membuat virtual account dan dll padahal sudah benar yg dimasukan untuk jaringan jg skrng sulit padahal kuota ada buka apk lain lancar sudah di restart hp jga masih saja tidak bisa mohon untuk ditingktkan lgi kualitas layanannya sungguh tidak nyaman seperti ini,2
808,2023-11-06 18:01:44,Nakano Miku,bagus sih bisa memudahkan transaksi tpi setelah di updatemalah apknya leg dan gx bisa share langsung bukti transaksi dan liat bukti transaksi yang sebelumnya,2
809,2023-11-06 07:44:32,Rohim Oim,selamat pagi bni kenapa bni bgini ya saya ngisi tapcas di mbaingking sudah sukses di email jga sukses tpi kenapa dibtapcas nya tidak masuk tiap update tidak ada saldo masuk ini gimana klw begitu masa iya saldo saya ngangkut gtu ajh tolong penjelasannya ini,1
810,2023-11-05 08:39:16,Dolanane Alvin,parah ini mah saya beli token listrik 2x gagal ketika di input ke meteran listrikya padahal saldo sudah terpotong apakah nomor yang untuk di input ke meteran itu asal asalan atau bagaimana mohon penjelasannya,1
811,2023-11-04 05:58:44,Sachirul Alim,yang tak temukan kelemahannya dan cukup menggangu saat beli pulsa listrik kode token sering gak semurna gak nampak dan jadi 2 baris sangat mengganggu terima kasih,5
812,2023-11-04 01:51:03,Andrew Yansyah,coba dong kalo mau aplikasi nya gabisa dibuka alasan maintenance atau meningkatkan apa gitu infoin dulu minimal di halaman beranda aplikasi saat login kapan ada maintenance kita user kalo mau pake dana yg ada di bni mbanking ini repot banget kalo ada info kan kita bisa pindahin dana dulu biar tiba2 butuh banget dan aplikasi nya kek gini gabisa dibuka haduh coba ini mana duit disitu semua eh aplikasi gabisa dibuka minimal info,1
813,2023-11-03 20:16:32,Ikoo Fcb,setelah update msih aja susah masuk lagi dibutuhin buat transaksi cepat tpi malah suruh aktifasi ke cabang terdekat bikin ribet dan ga efisien udah gtu kadang nelpon pihak bank tpi jaringan dari banknya putus2 alhasil pulsa jadi kesedot banyak coba dong ada fitur telpon whatsapp biar ga ribet dan ga buang bnyk pulsa,1
814,2023-11-03 17:24:29,Fachri arya Cahyadi,bikin kesel nih aplikasi sering banget error baru ditampilan mau masuk tiba tiba gelap udah dihapus reinstall berkali kali tetap aja gabisa di ulasan juga semua isinya keluhan doang lama kelamaan gabakal gua pake lagi nih rekening,1
815,2023-11-03 13:00:14,Abubakar Adnan,kecewa dengan aplikasi ini saat saya butuh untuk top up dana malah selalu gagal lalu saat ingin mengisi pulsa sering ny gagal juga knp ya tolong lah developer perbaiki saya sudah mengirim keluhan lewat email tapi malah aplikasi ny nggk di perbaiki sampe sekarang,1
816,2023-11-03 07:28:55,Dhila Fadhilla,kenapa udah susah di buat buka udh bolak balik mode pesawat sampai restart hp juga bolak balik pakek wifi yg sinyal kenceng pun juga gak bisa buka lagi butuh banget buat transaksi mana sempet itu tulisannya eror clear cache juga udh padahal udh semua mah pokoknya udah seneng pakek bni soalnya gimana dong,2
817,2023-11-03 05:58:48,Vera Triastuti,daftar nya susah sampai di memasukkan data pribadi tapi gak lanjut2 stuck disitu aja kan aneh padahal email sudah masuk kode otp tapi di aplikasi tidak lanjut2,1
818,2023-11-03 02:16:22,Eki Kurniawan,setelah update bukan nya berkembang malah makin anehngelag banget padahal sinyal bagus bangetdengan alasan koneksi terputus periksa kembali jaringanpdahal baru beli kuota waktu itupake wifi ttep gtutolong min komplain sudah lumayan banyak gara gara lagmohon maaf dan terimakasih min,2
819,2023-11-02 17:40:12,Hasan Sholihin,dari 3 apk mobile banking yang saya punya ini yang paling parah mau menarik uang saja menunggu kode otp lama sekali sudah 2 tempat di coba tidak bisa tolong lah jangan terlalu banyak step langsung di munculkan kode otp di apk tidak melalui aplikasi di saat yang tidak tepat malah tidak bisa mendapatkan sms otp nya,1
820,2023-11-02 09:35:22,Nurul Aziz,ini kenapa sih bni dr kemarin m banking nya ga bisa di buka keterangan sedang meningkatkan pelayanan terus udh hapus aplikasi download lagi tetep sama udh kartu atm rusak lagi duuuuh ko ya sulit sekali 2 hari ini,3
821,2023-11-01 23:53:26,Muhammad yusri,aplikasinya susah di bukakadang jaringan eror berat di buka padahal jaringan kondisi sedang bagus tolong perbaki ini aplikasi penting tapi klw kualitasnya kayak gini apa gunanya mending pindah ke bangk lain aj,1
822,2023-11-01 23:35:57,30. Septiana Anggraini,tolong banget dong bni diperbaiki mobile bankingnya masa mau transfer pakai qris udah gabisa di aku ga sekali dua kali masalahnya sekarang jadi ga pernah pay lewat qris garagara di bni mbanking gabisa digunain terus barusan juga hampir gabisa transfer ke ewallet gatau dah kenapa ngeselin banget sumpah,1
823,2023-11-01 18:17:10,Hafidhin_,tiap mau transaksi salah mulu masukkin password transaksi nya padahal udah benar pas mau ganti password transaksi malah salah mulu pas input 8 digit terakhir padahal udah benar sampe harus nunggu 1 hari,1
824,2023-11-01 08:17:04,desfini parapat,baru juga di update udh minta update lagi minta update terus dah setelah di update makin lelet bgt padahal lg butuh banget buat transaksi malah muteeer teruuuuuuuus gak banget aplikasinya pengen pindah pake aplikasi lain jadinya,1
825,2023-11-01 05:28:04,Enam Dua,tampilan awal mau login malah disuruh masukan nomor kartu debit kalau tak ada kartu debit tidak bisa login lebih baik aplikasi lama tak ribet kalau ga bisa login gini mending saya tutup rekening aja pindah ke bank sebelah aja,1
826,2023-11-01 00:43:23,Jamadi Junardi,sebelum updatesaya bisa masuk pake biometrikkox sudah di versi terbaru saya jadi tidak bisa login pake biometrik di suruh pergi ke cabang terdekat lagikox makin ribettolong solusinya saya jadi susah masuklogin di versi baru nya ni,1
827,2023-10-31 23:45:27,Yosia Vemi,cuma bni dimana ada pilihan menu perbarui kartu debit yang kadaluarsa tapi ngga bisa diproses disuruh ke kantor bawa buku tabungan dan ktp dengan alasan nanti aktivasi kartu dan setting pin pake mesin khusus ya kalau ngga bisa hapus aja menu itu dari pilihan mbankingnya bambankkkkkk,1
828,2023-10-31 19:23:49,Dzikru Aminulloh,parah banget dah barusan transfer pake bi fest malah error duit dah ilang gak tau nyampe rekening penerima apa belum hmmmm nyebelin ngurus bni call juga gak bisa di akses tidak bisa di klik angka 1 hubungin ig dialihin ke wa tapi dapet akun yg tidak terferifikasi jadi ngeri kena hack,1
829,2023-10-31 14:16:57,Nursyifa Fauziah,sudah di upgrade tapi tiap mau log in susah terus alasan nya general eror gatau masalahnya dari mana diliat tapi sudah versi terbaru jaringan bagus sudah di coba on off mode pesawat ttep saja gabisa sudah kewalahan selama sebulan lebih ini,1
830,2023-10-31 10:52:02,Cunill Lee,sering banget errorrrr bikin keki dan gregetannnnn baiknya kalo mau maintenance itu malam jangan pas siang lagi produktif aktivitas dan kegiatan malah aplikasinya ngga bisa dipake maintenance jg keitung cukupn sering bikin ngga nyamannya disitu,1
831,2023-10-30 22:09:51,Widarti Nora,bagaimana ya menghilangkan atau melewati iklan yg muncul iklan penawaran kartu kredit setiap buka m banking sudah 2 hari terkendala ngk bisa buka karena langsung muncul iklannya,1
832,2023-10-30 19:38:48,Suharwiyanto Yanto,saya mencoba mbanking yg dulu sempet saya hapus trus saya aktifkan lg di kantor bni terdekat dan berhasil aktif giliran mau di gunakan buat transaksi selalu muncul alert suruh ganti pasword transaksi mending 1x berhasil ini lebih dari 3x ganti pasword yg berbeda tetep saja gagal transaksi dengan alert yg sama,1
833,2023-10-30 16:50:27,Mr. Emoticon,bos itu bug tolong di perbaiki masa saya udah 3 kali dobel kirim di sela 1 detik rugi kalau gini terus mau beli barang 1 ke beli 2 setelah isi password pin untuk transfer setelah di klik transfer menu masih gak pindah saya pikir jari gak kena pas saya tekan kembali malah ke kirim 2 kali tolong di perbaiki,1
834,2023-10-28 07:29:18,Ilham Mahroji,udah coba login di hp baru beberapa kali selama 2 hari tapi kode otp email ga pernah muncul udah cek semua folder utama sosial promosi spam junk dll tetep aja gaada tuh kode otp yang masuk padahal email ga pernah ganti masa iya emailnya salahkalo salah masa iya ada ada email journal masuk dari bni mobile kalo habis transfer,1
835,2023-10-27 09:39:48,Joel Tobing,makin lama aplikasih semakin lemotpakai jaringan data dari hp atau wifi tetap aja lemotpadahal internet ku stabil dan kencangtpi buka aplikasi bni banking lemotchat customer service nya lamasampe nunggu ber jam jam tak ada responbeda sama bank swasta sebelahudah bisa telepon cs nya langsung pakai aplikasi nya dan bebas pulsahanya menggunakan jaringan data sajaini bni makin lama makin lemotrespon nya lambat,1
836,2023-10-27 05:13:27,Nirma,bari daftar tapi gak bisa masuk aplikasinya saat mendaftarmentok diisian data saja kode otp masuk di email tp aplikasinya gak bisa lanjut padahal provider jaringan udah di gonta ganti,1
837,2023-10-27 00:14:34,Jagat Ivandy,agak kurang friendly aja dari sisi kecepatan turun 1 bintang lagi karena ga ada sama sekali pembaruan aplikasi yg signifikan app banking yg lain sudah sangat smooth bni malah ubah profil aja ga bisa dari tahun lalu,3
838,2023-10-26 13:16:02,Vibto Yoga,dri semua app bank bumn indonesia yg pernah kucoba ini paling banyak kurangnya slh 1 nya yg ngk enak fitur mobile tunainya yg sngat tdk bisa d andalkan narik tunai tanpa kartu harus dgn otp sms yg ngk bisa masuk kalo pas pulsa tdk mncukupi,1
839,2023-10-25 16:04:09,Jihad Asy'ari,sangat susah untuk aktivasi bagian verifikasi sudah kirim lewat wasms tapi pending nya sangaaaaaaaaattt lamaaaa dan ujungujungnya time out udah diturutin kata2 developer ga bisa jugaaaaaaaa tolong saya pak bni,1
840,2023-10-25 12:07:03,Seli Manaf,bolak balik di tawari apply cc tp di saat pengisian data di arahkan ke browserchrome tp setiap baris ke 4 selalu reload sendiri halaman pengisian data ngulang dr awaluda 4x gtu trs jd mls mw apply capek2 ngisi formulir selalu reload dr awal,3
841,2023-10-25 01:18:51,Ali Rahmatullah,gabisa transaksi di jam dini hari kaya jam sekarang ini buat ratting sering gangguan cape lama pake bni makin ga jelas anda bisa bayangkan tidak buat bayar makan tapi malah gabisa qristop up transfer pun gabisa udah restart aplikasi restart hp juga tetep sama purcuma punya saldo tapi gabisa di pke cape lama pke bni klo gini caranya tolong buat aplikasi dan sistem tu yang bagus bisa ga sii,1
842,2023-10-23 16:33:38,Aghum Mulia Nugraha,tidak bisa top up ewallet saya ingin top up dana tetapi selalu muncul kode error vasnap303 gagal membuat virtual account saat saya lihat di google cara untuk memperbaikinya yaitu dengan jangan top up melalui transfer virtual account saat top up saldo dompet digital bisa dilakukan lewat menu top up ewallet pada halaman utama bni mobile tetapi saya dari awal sudah top up melalui menu ewallet dan bukan melalui transfer virtual account ini gimana,3
843,2023-10-22 02:19:54,Singgih Johan,mending ganti bank aja lah habis reset hp login lagi m banking malah dipersulit deteksi wajah malah di tolak lagi urgent gini malah aplikasi mbanking bikin persoalan baru gk paham keadaan lagi butuh bgt mbanking tinggal scan finger aja harusnya bisa bank kocak,1
844,2023-10-21 09:42:02,Smart Kids,kok bisa ya ada penagihan pembayaran kartu kredit bni padahal kan saya ga pernah buat atau aktifkan kartu kredit tiba2 disuruh bayar mana nagihnya maksa lagi lagi pula saya sdh tidak pakai bni lagi setelah hampir 1 tahun bni bank paling buruk,1
845,2023-10-20 19:13:11,Aku Buntu,kenapa ya kalau transaksi tanpa kartu sering bgt tdk dpt nomor sms otpnya lama dan sering gagal why tolong dong bisa dipermudah tanpa kode2 otp seperti bank bca diperbaiki agar bisa cepet dan praktis karena lemot bgt kalau pake otp thanks,1
846,2023-10-20 17:26:08,wulan wulan,mau transaksi udah masukin passwordnya kok ga bisa ya muncul mbank18 gunakan fitur lupa password transaksi di menu pengaturan untuk penggantian password transaksi anda truss saya ikutinn dong arahannya udah saya coba ganti password masukin password yang baru ehh tetep gabisa transaksii muncul terus tu tulisan tadii udh dicoba berkalikali tetep aja,1
847,2023-10-20 00:26:58,Dina Mufliha,ini kok makin aneh aja ya jadi tambah lemot gagal mulu gimana sih niat ga sih bikin aplikasi terlalu sering update iya utk ningkatin perrfoma dll tp ga sesering itu lagi pula belum tentu update itu dibutuhkan fiturnya yg paling penting ga semua sikon pas lagi ada wifi ato kuota cukup utk update jd baiknya walo blm update layanan utama ttp prima dipake,2
848,2023-10-19 18:24:16,Zakki Moh nur,sangat buruk data sudah benar semua koneksi internet sangat lancar spesifikasi hp sangat mumpuni tapi tetap saja gagal login kalau bisa saya kasih bintang minus 1000 tidak berguna dan tidak bermanfaat lebih baik pindah ke bank lain,1
849,2023-10-19 16:30:14,Eko Wahyu,ada apa ya kok saya gak bisa login dan suruh masukkan semua data seperti lupa password padahal saya inget dan telah memasukkan password yang benar tolong lah fiturnya di perbaiki ribet bagi saya yang tidak hafal no rekening mesti buat ulang kembali,2
850,2023-10-19 13:13:41,Yeza Febriani,sumpahpadahal saya pelanggan lama bni tapi aplikasi mobile bankingnya lambat banget mau transfer susah bgtmuter muter muter ga brenti2 tlg dong bnipaket wifi ataupun data saya insyaaallah stabiljgn itu dijadikan jawaban,1
851,2023-10-18 20:25:26,Ai J,entah kenapa pelayanan bank ini berbelit belit dan lelet tak segercep satpam bank bca dan kurang komunikatif aplikasi nya pun 11 12 jg transaksi gagal tetep kepotong dan mau bikin tapenas aja gagal mulu dari aplikasi sampe ke cs dua kali tidak menyelesaikan masalah,1
852,2023-10-18 19:50:15,Aditiya Pratama,kenapa saya waktu mau buat rekening bni yang baru lewat bni mobile ini selalu tidak bisa alasannya layanan tersebut membutuhkan akses lokasi atau coba lagi nanti padahal saya sudah hidupkan akses lokasi saya dan sudah saya coba 3 hari terus menerus dan tetap saja sama,1
853,2023-10-18 19:40:36,Zona Nyaman,untuk tarik tunai tanpa kartu otp masih pake pulsa dengan alasan keamanan bilang aja males bayar team it keluar notifikasi tapi di cek gk bisa dilihat tidak ada notifikasi transaksi,3
854,2023-10-18 17:04:26,Tegha Arjuharrido,mutasi rekening hanya bisa dilihat 1 bulan terakhir padahal bagus sebelumnya bisa diihat dari awal paling tidak jika membatasi periodenya jangan 1 bulan terakhir tapi 1 tahun terakhir untuk bisnis jual beli jadi susah jika bukti transfer nya 3 bulan yg lalu saya top up saldo tap cash gagal saldo rekening kepotong uang tidak kembali gmn nih,1
855,2023-10-17 11:30:35,Fibrasi Phib,saya pengguna baru bni setelah buat rekening ketika mau login m banking tidak bisa dengan tulisan ada kesalahan ketika di tanyakan ke tellernya memori hp saya penuh sedangkan di hp saya masih ada 7 gb ini kok kyak tidak ada jalan keluarnya yaaaa,1
856,2023-10-17 00:39:19,Andi Akbar Palumeri,saran buat bni agar bisa mengupdate aplikasi mobile bankingnya agar lebih modern tampilannya logo aplikasinya lahh dulu masa gini bank lain aja ada brimo livin masa di bni tdk bisa kreatif2 buat apa gitu namanya logo aplikasi yang bagus tampilan yang lebih modern dan enak dipandang sekelas bank besar seperti bni bisa lah menghire org utk membuat aplikasi yang lebih baik kami tunggu update aplikasinya yang jauh lebih baik,2
857,2023-10-16 21:14:40,David,terlalu ribet apa lagi kalau mau transfer atau top up harus pakai pasword transaksi yang dimana harus pakai itu dan sering sekali tersapat kendala dalam melakukan login yang ngelag lah padahal sudah pakai wifi tidak bisa ganti menggunakan data sama saja,1
858,2023-10-16 10:22:35,Akka Tabrani,ini apk nya parah banget setiap mau login pasti nge bug keluar terus udah di unistall dan di install lagi tetep sama saja pas mau pencet login malah keluar sendiri nge bug tolong dong diperbaiki lagi mada perusahaan besar apk nya begini gamalu emng,1
859,2023-10-14 19:07:36,Xiaomi,mobile banking terlelet dan paling payahdikit2 tidak bisa loginsusahkata nya peningkatansetiap susah masuk katanya peningkatanbukan peningkatantp pengunduran yang cocok,1
