,at,userName,content,score
665,2022-08-17 12:10:07,Aryuma Tupi,aplikasi susah di gunakan saat verifikasi vidio sudah mengikuti intruksi dengan benar tapi selalu gagal terus dari suara vidio cahaya sudah bagus tetap gagal terus mohon di perbaiki aplikasi nya,5
666,2022-08-17 08:03:18,Yusuf Bakhrudin,tolong perbaiki lagi kualitas rekaman videonya ini benarbenar mempersulit customer masa udah rekam video nih terus gagal eh disuruh balik lagi ke tahap verifikasi email salah ga bisa dibalikin lagi ke tahap awal harus uninstall dulu apk dan download lagi terus begitu tolonglah perbaiki rekaman videonya jangan bilang itu karena jaringan pencahayaan harus gini bla bla jaringan saya sudah stabil yaa dan pencayahaannya ga terlalu terang dan gelap sekali lagi tolong perbaiki lagi,1
667,2022-08-16 22:34:42,Siti Fatimah,saya udah beberapa kali melihat adanya penipuan yang di alami pengguna brimo dengan menggunakan link pishing dan itu sangat merugikan di mohon untuk meningkatkan keamanan aplikasi ini agar tidak mudah untuk di bobol demi keamanan dan kenyamanan bersama terima kasih,3
668,2022-08-16 21:00:33,Lilik Riyanto,semua bisa lancar dilakukan dimna saja tetapi knpa stelah ada pembaruan aplikasi fitur transfer tidak ada mau instal ulang susah sekali jaringan stabil tapi tetap tidak bisa mohon perhatian dari bri knpa bisa bgitu,5
669,2022-08-16 19:59:33,Irma Rahayu,brimo saya sering sekali terblokir padahal setiap selesai transaksi selalu log outpada akhirnya aplikasi yang lama dihapus dan suruh registrasi ulang dengan mengikuti langkahnyaeh tp ternyata tidak hanya saya rupanya yang mengalami hal serupasaat verifikasi wajahbukan memudahkan dan mengefektifkan waktupada akhirnya harus buang2 waktu ke cs bri yang antri nya seperti tdk kelar2 tambah lagi cs nya yang kurang ramah mobil banking yg sangat rumit dibandingkan dengan bank lainnya,1
670,2022-08-16 17:31:11,Neni Wulandari,selalu gagal di perekaman wajah internet ok hasil rekaman ok jawabannya selalu sama jaringan internet tidak ada kepada bri atau developer aplikasi user aplikasi sama semua komplainnya tolong dong improve,1
671,2022-08-16 16:30:12,Tata Setiawan,sudah berberapa kali dicoba di proses pengambilan rekaman selalu gagal dan ujungnya selalu tidak ada koneksi internet sudah pake wifi pake data beberapa jaringan sama saja dimohon untuk diperbaiki biar lebih mudah jangan mempersulit terima kasih,1
672,2022-08-16 16:14:52,Fajar Rifa'i,gagal terus ketika ambil rekaman video pemberitahuannya tidak ada koneksi internet padahal sudah pakai wifipaket data dan sudah saya test speed internetnya juga lumayan setelah lihat ulasan ternyata tidak saya saja yang mengalami kendala sama saran utk develop agar di test ulang lagi rating one star dulu,1
673,2022-08-16 12:43:40,Arwansyah Haeruddin Official,pake app malah bikin ribet pas registrasi dlu transaksi gagal sekrang bilangnya nomor dan email tidak terdaftar padahal nomor dan email sudah bener terus atm di bank malah kosong gimana mau melakukan transaksi klo seperti ini,1
674,2022-08-16 11:42:00,agustina sabri,sangat tidak nyaman digunakan sy tidak pernah salah password tp selalu terblokir sendiri sy reset password mandiri juga tdk bisa akhirnya harus ke bank dan itu setiap pekan berulang mau efisien waktu malah merepotkan sistemnya tolong diperbaiki sy malah mulai curiga dan khawatir ada sst kenapa mobile banking sy sll terblokir,1
675,2022-08-16 11:34:59,naraWangsa wood,bukan nya mempermudah malah mempersulit verifikasi wajah mau bagai manapun entah mau jaringan koneksi pake wifi sekalipun masih ngga bisa gagal terus enggak kaya bank sebelah proses cepat ngga usah iji itu tanya ke teler pun ngga ada solusi,1
676,2022-08-16 01:58:03,Rijkiah Tarimakase,aplikasi menyulitkan kualitas video sudah maksimal tampilan wajah jelas jaringan internet lancar tapi selalu gagal aplikasi merepotkan nasabah saja masih bagusan mobile banking yg sudah ditutup kemarin penggunaannya tolong diperbaiki bri jika tidak kalian akan kehilangan nasabah kalian satu persatu,1
677,2022-08-15 21:12:02,Daus Str,saya selaku nasabah sangat kecewa pada aplikasi nya saya pikir mendaftar ya akan mudah seperti bank yg lain tapi sampai skrng tetap gak bisa juga kerna kartu saya tertelan dan sampe skrng untuk ganti nya blm ada giliran di tanya ke cs nya blm ada info dari pusat aduhhhh parahhh,1
678,2022-08-15 06:05:39,Syabril Irsyad,banyak yang mengeluh tidak bisa merekam wajah temasuk sayasampai capek merekam ulang tapi tidak berhasil jugasampai hapus dan instal ulangpun tidak bisa tolong sekali yajangan mempersulit kamimasak untuk ambil uang aja mesti ribet seperti inilebih bagus pakai atm fisik mudahini daftar pun susah bahkan di awal tidak bisa downlod brimo karna hp android oppo a37f tidak didukungmasak untuk download brimo kami harus ganti hp versi tinggi baru bisa downloadini menyusahkan kami pakibu,2
679,2022-08-14 15:58:16,wahyu tri Mitra santoso,aplikasi tidak bisa di gunakan saat registrasi vidio nggak ada sinyal padahal lancar lancar aja udah coba metode apa aja saya coba lebih dari 10 dan ga cuma satu hari aja tetep aja lain kali kalo bikin aplikasi yang bener,1
680,2022-08-13 13:32:28,Kabut Purnama Muharam,sangat kecewa dng sistem bri sy melakukan setor tunai di crm 19 juta uang sudah masuk ke mesin blm sempat konfirm masuk k rekening tapi tiba2 listrik mati otomatis kartu keluar stlh listrik nyala sy coba cek saldo tp tidak bertambah lalu lsg komplain ke cs besoknya ada sms notif menyatakan bhw transaksi sy normal sukses tp smp skrg saldo tidak bertambah kesal sekali,1
681,2022-08-12 19:23:15,_ Akamen,proses e kyc dinyatakan gagal saat proses rekam wajah petugas bri menginatruksikan saya untuk membaca kalimat yang ada diatas ternyata itu salah satu penyebab kegagalan sebelumnya dan kali ini sudah berhasil karna proses rekam wajah itu dilakukan tanpa suara atau membaca kalimat yg muncul diatas,5
682,2022-08-12 10:34:49,Agus Supryadi,tolong lah bri klo buat aplikasi yang mudah untuk registrasinya udah susah data ga masuk masuk malah harus ke bank buat apa ada aplikasi kalo harus ke bank kan bikin aplikasi tuh untuk mempermudah nasabah ini malah mempersulit tidak seperti aplikasi bank yang lain jangan hanya menyuruh kirim email saja tapi tolong perbaiki adminnya pasti baca semua keluhan nasabah kan,1
683,2022-08-11 20:42:02,Nato Wiragalung,aplikasi sangat mempersulit hidup niat ingin membuka rekening di bri dengan tujuan mendapatkan kemudahan namun yang di dapat malah mempersulit bahkan kartu atm pun tak dapat dan harus menggunakan aplikasi ini saya sudah melakukan pendaftaran beberapa kali namun gagal di tahap ke 3,1
684,2022-08-11 13:10:14,Soeryo Mangoen Dieryo,ini apps bikin stress saat mau verifikasi wajah yg gak terdeksi wajahnya pdhal dah sampe pusing optimalkan yg jaringan pdhal full wifi heemm kl mau mempermudah konsumen harusnya juga segera ditingkatkan kemudahan dalam pelayanan yg lainnya,1
686,2022-08-10 23:26:47,A7 x You,registrasi nya susah amat sih di bagian perekaman video selalu saja yg bermasalah jaringan padahal jaringan bagus tolong lah min perhatikan dibagian itu bukannya mempermudah malah mempersulit di kolom komentar pun yg bermasalah di bagian itu semua,1
687,2022-08-10 22:15:20,Taufik Cahya,saran untuk catatan keuangan mungkin pengisian tanggal terisi otomatis hari ini mungkin metode pembayaran atau kategori juga bisa dibuat defaultnya atau malah user bisa custom defaultnya seperti apa agar tidak terlalu lama setiap mau menambah daftar pengeluaran,5
688,2022-08-10 10:50:20,Tsania Nurin Nadia,verifikasi video ribet banget sinyal bagus cahaya cukup video bagus tapi gagal mulu tolong dong dipermudah padahal sebelumnya saya daftar buka rekening di web dg kondisi video yg sama langsung bisa terverifikasi ini nggak tolong diperbaiki,1
689,2022-08-10 02:04:17,Azz Vianz,untuk pendaftaranregistrasi di apk nya sangat mudah tdk perlu ke bankcs jos banget deh dan untuk fitur nya juga lengkap top markotop memudahkan saya untuk transaksi makasih brimo,5
690,2022-08-09 16:14:39,Emiliya Hasnah,selamat soremaaf aplikasinya ini bagaimana ya soalnya saya mauengaktfkan kok susah banget ya pas di menu verikasi wajah selalu gagal mau rekam video selalu gak bisa karena tidak keluar gambarnyakatane semakin mudah tpi ini kok semakin sulit soalnya mau bikin aja aplikasinya susahmasa bolak balik sama aja,1
691,2022-08-09 15:00:55,Hartono Mas,pembuatan akun sangat sulit padahal sudah sampai tahap 3 dan sudah mendapat email ekyc tapi langsung tidak bisa lanjut tahap 4 tahap akhir sangat kecewa data diri saya sudah ter input di aplikasi ini jika memang tidak bisa daftar lewat apk mending sarankan nasabah buat akun di bank saja fitur yg tidak berguna,1
692,2022-08-08 23:17:57,Mesti Parwati,selalu susah dan gagal dibagian aktivasi menggunakan video app ini dibuat untuk mempermudah nasabah tetapi nyatanya malah mempersulit nasabah yang akan menggunakannya tolong ditinjau dan perbaiki lagi appnya,1
693,2022-08-08 21:26:57,Roy Parasian Sitompul,jelek sangat tidak membantu daftarnya susah gagal teruspadahal udah menggunakan wifi 100mbps dan cuman perangkat saya yg terhubung masi aja tidak ada koneksi internet padahal udah ngikutin semua arahan yg diberikan,1
694,2022-08-08 15:42:35,Rxsequarts,fitur dibanyakin tapi bug aplikasinya gak diperbaiki sama sekali verifikasi wajah lewat video gak bisa mulu harusnya dipermudah bukan malah mempersulit nasabah yang mau pake app ini,1
695,2022-08-08 14:53:55,1149_ Regina Priscilia Lee,ini gimana saat verifikasi wajah selalu gelap dan tidak bisa giliran bisa di record tidak mau ke halaman selanjutnya tolong di perbaiki aplikasi nya karna sungguh menyulitkan jaringan sudah bagus dan cepat tetap saja verifikasi tidak muncul gambar,2
696,2022-08-08 12:23:24,Jazilah Ansri,verifikasi wajah video nya sampe skrg gabisabisa teller cuma bilang koneksi atau suara gajelas mau sejelas apa lagi videonya jaringan udah stabil sampe sekarang masih gabisa atau harus banget hp nya bagus mohon baikin lagi apk nya,1
697,2022-08-08 10:51:31,Istrinya Jungkook,tadinya ku kasih bintang 5 tapi semakin kesini kok semakin jelek aplikasinya sering eror katanya ga ada koneksi padahal wifi fulltolong perbarui lagi aplikasi nyaaku yang sering belanja online ky gini jd kesusahan deh mau blanja,3
698,2022-08-08 09:04:04,iPolar XP,saya mendaftar brimo tp pas verifikasi video wajah gagal berkali udh sesuai syarat sinyal n wifi juga baik semua udh sesuai jd sulit n ga efisien wktnya dimohon perbaiki apknya biar stabil cocok n support sama semua hp,2
699,2022-08-07 19:23:51,Ihsan Nasroollah,sudah 2 minggu lebih daftar brimo ga bisabisa stuck di perekaman video padahal verifikasi ekyc berhasil sudah komplain ke whatsapp dan email bri jawabannya sama semua dan tidak membantu sama sekali disuruh ulang dll tapi tetap tidak bisa mohon diperbaiki lagi aplikasinya kalau sudah benar saya perbaiki bintangnya terima kasih,1
700,2023-12-31 06:01:34,Adelia Nur Rohmah,kenapa ya brimo sekarang tidak bisa transfer pake nomor rekening bisa nya cuma alias pengganti rekening aja giliran di klik nama alias nama lengkap eror tapi pas nama panggilan aja yg muncul rekening orang lain kan jadi mempersulit transfer,1
701,2023-12-24 21:48:08,Pitaloka N.,agak lambat yah aplikasinya tolong di persimpel lagi tampilannya menu qris sering banget ngefreez saat digunakan tidak bisa digunakan di waktu mendadak masih perlu banyak pengembangan mending perbaiki fitur2 yang ada daripada tampilan,1
702,2023-12-24 21:41:35,Tio Angga,aplikasi brimo sekarang sering error mau liat mutasi aktivitas atau akun gak bisa di lihatcek pas mau di click tiba langsung keluar dari aplikasi dan harus login lagi kalau sudah begini apakah brimo masih layak untuk di gunakan,1
703,2023-12-22 07:45:19,zaa Gaial,setelah di update jelekkk sebelumnya bisa tranfer suka suka kita semisal 2000 bisa dan skrg setelah di perbaharui hanya bisa tranfer minimum 10 rbsangat jelek min ini gimana masak akun saya gak bisa di buka padahal data ma pasword nya bener cuma gara2 hp yang lama mati total trs di buka di hp baru gak bisa masuk lagi dan aku fikir cukup dateng ke bank nya buat bukain eh malah suruh hapus akun terus buat lagi kan lucu aplikasi macam apa ini sangat,1
704,2023-12-16 01:16:34,Theo Derik,aplikasi nya bagus tapi kadang jika ada kendala saat pembelian pulsa atau samacam nya atau transaksi apapun itu jika ada kegagalan kadang transaksi terkendala atau sedang di proses dan tidak ada penyelesaian sedang kan uang yg di rekening kita sudah terpotong dan pulsa nya atau semacamnya apapun itu belum masuk tolong di upgrade lagi nasabah yang rugi,3
705,2023-12-14 13:52:19,Dark El Zhalam,saya berkalikali sudah isi data diri sesuai ktp foto ktp juga tajam dan tidak buram nomor yang aktif yang sering dipakai buat sms serta email aktif yang selalu kupantau tapi apaapaan ini saya kesulitan mendaftar akun brimo garagara tombol lanjutkan tidak berfungsi hah tolong diperbaiki kembali aplikasi yang menyusahkan pandaftar baru ini jika masalah seperti ini saja tidak bisa diperbaiki maka aplikasi ini memang sampah,1
706,2023-12-13 00:13:29,Ardiansyah,kacau sekali ini aplikasi brimo terlalu sering gangguan selalu aja gangguan di saat mau tranfer ada apa ini tolong di maksimal kan dong ini aplikasi udah keseringan gangguan saat mau tranfer,1
707,2023-12-12 12:58:14,pelaut tradisional,maaf saya revisi bintangnya dr 4 jadi 1 sejak di update bukan makin cepat proses transaksinya malah makin lemot usahawan tdk butuh tampilan yg ciamik btuh proses transaksi yg cepat toh brimo bukan sosmed proses transaksi lebih cepat versi yg lama ini mah cm gimik mempercantik tampilan proses transaksi lelet kayak keong,1
708,2023-12-11 03:47:44,Rina Ponsel,sangat membantu sekali bagi saya yg tinggal di pedesaan dgn adanya aplikasi brimo ini dgn mudah saya bisa transfer langsung dri ponselbisa nabung dan melihat sendiri nominalnyaterima kasih banyak brimo semoga selalu sukseslancar dan selalu dpt memuaskan pelanggankedepannya slalu berjaya bagi pelanggan yg menggunakan aplikasi brimo ini,4
709,2023-12-07 20:42:56,Barokallohu Lana wa lakum,transfer bi fast ke btn kok eror terus mt 73 nyari solusi lewat live chat agent saya di minta isi data baru juga data lagi di isi eh chat nya di tutup kalau seperti ini mana bisa 30 detik kelar jawabanya juga masih nyari nomor ponsel yang digunakan tipe ponsel sistem operasi versi aplikasi brimo berapa kali percobaan sejak tanggal nama no rekening,1
710,2023-12-06 12:28:14,Akun Satu,saya tidak bisa login ke akun brimo saya padahal nomor sudah sesuai ketika saya masuk lupa password nomor sudah benar bahkan otp terkirim ke nomor itu tapi ketika login kenapa nomor tidak sesuai padahal sudah memakai jaringan dengan nomor yang sesuai bulan lalu saya login logout aman aman saja kenapa setelah update jadi seperti ini,1
711,2023-12-04 20:27:44,salma sabila,aplikasi penguji kesabaran versi baru malah makin jelek sering keluar sendiri saat transaksi apa lagi kalau mau buka bpjs ngak pernah bisa username sama ps udah ganti setiap di masukin selalu salah padahal sudah sesuai aneh nya pakai username yg pertama kali malah bisa untungnya masih bisa pakai sidik jari sampai sekarang bahkan saya ngak tau ps saya apa,4
712,2023-12-03 17:45:58,Muhammad Erick,tolong bukti transaksi jangan dirubah sudah bagus seperti versi sebelumnya keterangannya kurang lengkap dan kalau di cetak di printer thermal kurang kelihatan terus riwayat transaksi juga update nya lama jadi kalau mau di liat lagi gk bisa langsung harus nunggu beberapa jam dulu,3
713,2023-12-01 16:38:52,Ahmat Sarip,bapakibu sya mengalami kndala stlah meng update apk brimo pda langkah verifikasi sya dminta msuk ke link yg d kirim ke nomor hp terdaftar masalah nya nmor yg terdaftar indosat sedang dluar jngkauan pakbu untk mndptkan sinyal indosat sngat jauhtdk memungkinkan termasuk mendatangi kantor cabang trdekat mohon respon dan bantuannya,2
714,2023-11-30 13:19:30,Neng Detty Agustine,aplikasi terlalu sering update menghabiskan ruang memori hp jaringan stabil namun app sering sulit log in transfer bi fast sering tidak tersedia saat dibutuhkan seperti dijatah dalam jam tertentu dan dibagian pembayaran melalui briva sering error percuma tampilan menarik jika penggunaannya dipersulit kalah sama app biru sebelah basaya juga terpaksa menggunakan app karena kartu atm hilang kalau tidak mana mau saya pakai ini app,1
715,2023-11-28 20:51:07,Indra Setiawan,menurut saya aplikasi brimo ini sudah cukup bagus dari segi fitur cukup lengkap hanya saja satu kekurangan yang saya dapatkan yaitu status internet nya agak kacau ketika saya pake jaringan seluler yg kadang tidak stabil dan lambat warnanya malah hijau anehnya ketika saya pake jaringan wifi indihome yang sangat stabil dan cepat status internet nya warna merah itu saja kendala yang saya dapatkan selama memakai aplikasi brimo ini,3
716,2023-11-27 21:31:17,YESAYA KEFIN IRLI,beh makin parah sih ini update nya enakan versi sebelumsebelumnya habis update semua data login keluar pas mau login lagi nomor harus 1 set dengan data seluler udah di samain juga masih nggak bisa login,2
717,2023-11-26 20:30:00,Crecent Selamat,pembayaran tiket melalui aplikasi brimo pembayaran tiket saya sudah berhasil dan saldo sudah dipotong tetapi belum ada konfirmasi pemesanan saya terkait pembayaran tiket sudah berhasil jika pembayaran saya gagal berarti saldo saya masih utuh tetapi faktanya saldo berkurang dan sudah terpotong sesuai nominal harga tiket saya yang sudah dipesan sekelas bri kok layanannya kek gini makin hari bukannya makin bagus malah kualitas layanan menurun parah,1
718,2023-11-25 03:56:32,olih solihin,jaringan sering gangguanini itu lahbanyak banget kendalanyasangat sangat kecewa ketika di butuhkan dalam keadaan pentingmalah gangguan terustolong di perbaiki banyak pengguna yg kecewa bikin emosigangguannya suka lama aplikasi jelek aplikasi ga berguna sering terjadi gangguan nungguing dri jam 12 mlm sampai jam 2 pagimau tftpi masih gangguan makin parahtransaksi gagaltpi saldo hilang,1
719,2023-11-23 18:20:37,Syafaat Dionk,aplikasinya bagus sebelum memakai aplikasi ini pelajari dulu trik dan tipnya supaya tidak gagal dalam bertransaksi banyak yg komen gagal padahal jaringan bagus tapi klau riwayat anda bertransaksi tdak normalkemungkinan sietem aplikasi ini akan selalu menunda transaksi anda karna aplikasi ini sistem keamananya berlapis,4
720,2023-11-23 09:20:14,Bambang Sujatmiko,terlalu sering update toh sama aja fiturnya malah fitur pgn yg hilang mau gk update gk bisa transaksi mau update bingung ngehapusin aplikasi yg lain karna memory udah ngadat topong untuk tidak terlalu sering update dalam setahun sudah update berapa kali,4
721,2023-11-21 19:22:10,De Aditya,masalah koneksi sistem brimo mengakatan konseksi saya buruk saat masuk halaman login sudah teratasi untuk temanteman yang memiliki masalah jangan ragu untuk langsung menghubungi pihak brimo respon yang diberikan cepat dan langsung diarahkan untuk penyelesaian masalah sesuai janji saya berikan bintang,5
722,2023-11-21 12:34:28,Bujang Rimba,mau log in tidak bisa katanya harus update dulu setelah diupdate malah bermasalah sudah benar isi username sama password tidak mau kebuka selalu ada notifikasi username sama password salah sudah beberapa kali coba pun masih tidak bisa log in akhirnya keblokir juga jadi males pakai aplikasi ini bukannya mempermudah malah jadi bikin sulit,1
723,2023-11-20 13:40:25,Cak Bane Draws,aplikasi macam apa ini belum siap buat canggih total mau buka rekening susah banget mesti lewat aplikasi udah sampai tahap verifikasi wajah error melulu ga bisa terverifikasi wajahnya sampai capek ngomong di video verifikasi sesuai dengan panduannya payah,1
724,2023-11-18 19:16:22,abdul aziz,lebih suka versi sebelumnya teruma dibagian menu aktivitas tidak segera update pdhal udah berjam2 transaksinya tidak terbaca diaktifitas kemudian untk cetak struk tmpilan baru ini hurufnya lebih kecil2 pokoknya lebih bagus versi seblumnya,1
725,2023-11-18 18:01:42,dias ika,baru di update malah aktivitas terakhir tidak muncul mau cetak bukti transaksi terakhir jadi tidak bisatapi di mutasi sudah muncul kok malah jadi menurun ini brimo nya tolong di perbaiki kembali lumayan meresahkan ini sih,2
726,2023-11-18 17:57:40,FT 10,makin diupdate makin mengalami kemunduran sangat kecewa dengan vee admin yang gak ngotak setiap hari selalu ada potongan saldo padahal saya jarang melakukan transaksi untuk mutasi harusnya tetap tersimpan terlihat dari awal transaksi tolong segera ditinjau,1
727,2023-11-18 13:56:50,Ajeng Wulandari,kecewa sekali dengan brimo versi terbaru tampilan setelah pengiriman sangat tidak beraturan aktivitas terakhir transfer juga kadang tidak muncul padahal aktivitas itu sangat penting untuk kita cek kembali tapi kenapa di aplikasi versi terbaru ini sangat lambat bahkan sudah direfresh tetap tidak muncul tolong pihak bri kembalikan brimo versi lama sebenarnya kita tidak mau upgrade juga tetap dipaksa harus upgrade kalau tidak aplikasi nya tidak bisa digunakan tapi apa setelah di upgrade malah,2
728,2023-11-16 05:45:39,Mentari Manik,satu brimo dua rekening tpi notifikasi dan aktivitas yg satu rekening nya tidak ada tapi selalu tambah jumlah notifikasi nya mohon di perbaiki agar setiap rekening terpisah antara notifikasi dan aktivitas nya jg agar dapat di munculin thx,3
729,2023-11-15 07:48:30,Warung Mang Apri,di menu aktivitas kadang ada beberapa transaksi yang gak muncul padahal menurut saya itu sangat penting sebagai bukti kepada orang lain bahwa kita melakukan transfer di menu cek mutasi juga telat update nya mohon kedepannya ada perbaikan,3
730,2023-11-14 20:04:50,GUNAWAN,setiap kali mau melakukan transfer selalu dianggap salah password padahal pasworf benar terus memasukkan pasword baru satu kali dibilang sudah tiga kali dikira mempermudah padahal tambah sulit karena harus ke bank lagi buat buka blokir,1
731,2023-11-11 08:21:55,Mc Aer,aplikasi yserfriendly tampilan simple dan support dark mode sehingga bisa fokus letik aexplore menu lainnya tidak berat dan stabil tambahinfitur auto delay 5 menit sebelum transfer dana ke nomor rekenong lain untuk mencegah salah transfer atau scammer,5
732,2023-11-09 05:43:15,Alina Zahra,sudah bagus sih untuk aplikasinya tapi saran tolong tambahkan menu manajemen kartu juga seperti di ibanking dulu jadi bisa blokir kartu sementara lewat aplikasi kalo ada penarikan atau transaksi via mesin atm juga tetap ada notifnya jadi mengurangi resiko kerugian nasabah jika mengalami penipuan,5
733,2023-11-09 01:13:15,#BROOONGS- .Smile,emang dasar nya gak bisa bikin inovasi aplikasi tapi maksain sok digitalisasi scan brizi tidak terbaca terus halo bri hapus aja aplikasi kembali ke jaman jadul aja tanpa aplikasi ada pelanggan banyak komplain permasalahan aplikasi malah gak ada perubahan sama sekali gaya an pake aplikasi tapi sangat tidak membantu kalau ada bintang udah aku kasih nih sayang mentok bintang 1,1
734,2023-11-08 19:38:24,priyonggo jatmiko,sekian kalinya saya komplain lagi tentang aplikasi ini masuk ke menu ceria begitu mau bayar tagihan gak bisa akhirnya tertulis menunggak dan rekening saya saldo nya tertunda karena gak bisa bayar ada tombol lihat tagihan kok dipencet gak ada reaksi apa2 kalo gitu buat apa komplain di playstore jawabannya cuma di copy paste sama kayak ulasan yang lainnya,1
735,2023-11-08 06:04:05,Lutfi Nurdians,udah 2 kali bikin akun brimo masalahnya tetep sama ngga bisa masuk ke akun padahal username sama password udah bener semua udah coba lupa usernamepassword malah rekening tidak ditemukan padahal pas ta coba transfer ke rekeningnya masih bisa masuk kan koplak,1
736,2023-11-07 18:54:02,I Komang Suartawan,kenapa sekarang di menu aktivitas tidak muncul semua aktivitasnya ya ada beberapa yang tidak muncul dan ada yang muncul makanya jadi aneh tolong dong di perbaiki lagi sama bukti transfernya kok jadi aneh masih bagus yg dulu ini kok diperbarui bukan malah baik malah mengecewakan semoga segera bisa di perbarui ya team bri,3
737,2023-11-06 12:28:59,Dian Natalia sinambela,sangat buruk tiba tiba terpotong 282500 dari rekening dan setelah ditanya customer service dinyatakan dipotong karena asuransi asuransi apapun saya tidak paham katanya sudah dikonfirmasi terlebih dahulu pada saya nyatanya tidak tidak ada jalan keluarnya selain menutup rekening duit saya pun tidak kembali karna alasan pihak ketiga yang mengambil apa itu sangat burukkk heran sama bri percuma sudah bank besar,1
738,2023-11-05 21:08:40,Jumrah Jum,awal pake apk ini lancar dan stabil tapi di belakangan ini eror riwayat transaksi transfer selalu gak ada riwayat jadi ribet kalau orang minta bukti transaksi yang lama karna gak ada riwayat padahal hampir tiap bulan apk nya di update tolong dong admin di perbaiki apk nya yang muncul hanya transaksi top up dana dan briva yang transfer ke bank gak ada riwayat,3
739,2023-11-05 17:22:44,Katrina,tolong dong ini aplikasinya bikin tidak nyaman setelah di update dan transaksi sukses aplikasinya langsung ad pemberitahuan untuk keluar atau kayak jadi transaksi ulang padahal transaksi sebelumnya sudah sukses dan saat ingin melakukan aktifitas untuk pencetakan ulang bukti transaksi juga aplikasi langsung keluar gimana harus aku perbaiki aplikasinya karena hal tersebut menyulitkan serta merugikan saya,1
740,2023-11-05 06:16:01,Khanawulan Wulan,setelah diperbaharui makin jelek dan selalu bermasalah hari ini membeli token listrik namun saat selesai tidak ada pemberituannya sehingga harus cek aktifasi dan status namun ketika di cek di mutasi ada pembelian sehinggal saldo terambil tapi saat cek di aktifasi tidak ada status sehingga saya tidak mendapatkan nomr untuk pengisian token listrik sdh coba hub call serv tp tdk memuaskan masa hr ke pln mohon dong aplikasi di perbaharui dengan baik,2
741,2023-11-04 03:22:58,AL BAZ,maaf sebelumnya saya mau daftar akun brimo tapi di sesi awal data diri sudah diisi semua kok tombol lanjutnya tidak merespon sama sekali sudah pakai wifidata seluler sinyalnya bagus tetap aja tidak ada respon kilk lanjutnya sampai nunggu lama juga tetap tidak ada respon mohon bantuannya,1
742,2023-11-03 23:30:46,Angele Putri,banyak kendala masuk gagal muat saldo terus saya kan malam malam butuh untuk transfer via mbanking tp malah gagal terus udah gitu udah di update malah gabisa masuk ke appnya tolong diperbaiki yaa sistemnya,2
743,2023-11-03 18:27:57,Asohi,riwayat transfer yang sangat penting itu ternyata gak langsung muncul di menu aktivitas padahal disitu bukti transaksi komplit berada sampai berharihari ada yang gak muncul2 tolong perbaiki ini sangat penting sekali thx,1
744,2023-11-02 12:10:31,Ahmad Rifqi Fauzan,brimo setelah update 2510 menu aktivitas tidak realtime lagi udah chat ke cs nya pun beberapa kali dikasih solusi logout baru login lagi gk ada hasil bukti transfer yang terlalu panjang juga lebih bagus balik ke versi sebelumnya aja lah kalau gini bukannya dibikin bagus malah dibikin jelek mohon perbaiki lagi terimakasih,1
745,2023-11-02 07:27:56,Anom Adnyana,pada menu aktivitas tidak bisa menampilkan bukti transfer yang padahal transfer berhasil dan tidak ada notifikasi di gmail jugamohon maaf sedikit bintang karena brimo pada update terakhir gagal memberikan catatan transfer ada di menu mutasi tapi tidak ada di menu aktivitas tidak ada email masuk akibatnya tidak bisa mencetak ulang bukti transfer,2
746,2023-11-01 19:32:20,RUSTAM Nurohman,halaman bukti transaksi jadi tidak menarik masih bagus yg sebelumnya kalo bisa halaman bukti transaksi di kembalikan seperti semula klo di cetak jelas perinciannya no ref tgl waktu berurutan tolong halaman aktivitas untuk bukti transaksi dompet digital masih seperti semula email juga masih dapat tapi bukti transaksi transfer kok berubah di cetak jelek tidak dapat email lagi tolong bank bri sebagai bank rakyat kembalikan halaman bukti transaksi dan email transaksi seperti sedia,5
747,2023-11-01 10:41:52,Tusman Yudistira 21,saya beri bintang 1kenapa setelah di perbaharui malah tidak bisa masuk di coba sampai 5 kali username dan kata sandi yang udah terdaftarsaya coba hapus lalu di intal ulang tapi tetep ga bisa masukbukan nya tambah mudah malah bikin ribet aplikasi paling jelek menurut saya kalah sama aplikasi sebelah,1
748,2023-10-31 18:35:04,alfan fariz saputra,kecewa beli pulsa dari tanggal 26 31 okt ga masuksampai sekarang masih ada tulisan sedang diproses tapi saldo udah ke potongada aktifitas pengembalian saldo tapi saldo tidak masuk ke rekening saya udah lewat pusat bantuan tapi ngga ada perbaikan maaf bintang 2 dulu jadi males beli pulsa takut terjadi hal yang sama untuk saat ini saldo belum juga masuk ke rekening saya,2
749,2023-10-31 14:01:15,Rony S,aplikasi ribetusername dan paswod selalu benar tpi kenpa tidak bisa login ahirya saya daftar ulang lagi kok bisa kenapa rekenig sdah terdaftar tiba tiba saat daftar ulang kok bisa kan aneh tingkat keyamana dan keaman kurang aplikasi sering eror sudah 4x saya daftar ulang brimo pake rekenig satu gonta ganti gmail ahirya eror lagi username salah paswod salah aplikasi apaan ini gak jelas tolong di perbaiki,1
