,at,userName,content,score
1014,2023-08-20 14:31:29,Aries Purma,sedikit saran tolong diperbaiki lagi aplikasinya krn di menu mpayment krn stlh diupdate khususnya saat pembayaran pam no daftar pembayaran hilang dan list aetra jakarta nya tidak ada di kolom pam sehingga tdk bsa melakukan transaksi pembayaran pam area jakarta terima kasih terima kasih atas penjelasannya n bintangnya berubah jdi full top dagh kok penjelasan bca nya hilang ya tapi gpp yg penting dah bsa transaksi lg terima kasih,5
1015,2023-08-20 14:01:17,Xz Max,saya ingin mengaktifkan mbanking mobile tpi kirim pesan gagal mulu beberapa cara sudah saya lakukan pulsa juga sudah sangat mencukupi masih tetap aja gk bisa untuk kode otp bri pun juga masuk tolong diperbaiki terimakasih,1
1016,2023-08-20 08:19:16,Anugrah Siahaan,berkali2 sms gabisa2 masuk aplikasi jelek pasti dibalesnya hubungi call center kami bla2 pastikan sim 1 anda lu kira pengguna setolol itu apa kalo ga alesannya sama pemeliharan sistem mulu gw cuman mau pake uang gw anjiiiirrrr padahal udah banyak orang yg ngalamin hal yg sama tapi ga ada perbaikan,1
1017,2023-08-20 08:17:44,Mada advantur,bca mbanking nya tidak bisa dipergunakan login selalu ada pemberitahuan untuk sementara transaksi tidak bisa dipergunakan tunggu beberapa saat lagi begitu terus muncul nya sudah beberapa hari error tolong pihak bca dicek kembali aplikasi nya,2
1018,2023-08-19 18:39:15,Nugroho Sulistyawa?,tolong permudah untuk login pertama kali setelah ganti hp saya setiap mau login gagal terus dan beli pulsa berkali tetep tidak bisa sangat menguras pulsa contoh bank lain login mudah dan akun tetap aman tolonglah perbaiki sistem harus pakai kuota data nomer yg terdaftar dan berhenti memakai pulsa ini sudah jaman moderen masak masih pakai pulsa,2
1019,2023-08-19 17:36:53,Zyra,makin lama makin ribet untuk registrasi mbanking verifikasi wajah sering tidak bisa setelah bisa verifikasi wajah pake lagi kode otp yang tidak pernah masuk kodenya trus apa harus mengurus ke bank cabang terdekat terus hanya untuk registrasi mbanking mohon diperbaiki walau saya bukan nasabah vip atau nasabah prioritas tapi saya nasabah lama,1
1020,2023-08-19 17:16:34,mulyana ismail,sy baru tau kinerja bank bca seperti ini sy transaksi lewat qris gagal ternyata gangguan tp saldo sy berkurang yg jadi masalah knapa pengembalian saldo sy harus menunggu 20 hari kerja sblom nya sy pernah bgni di vank cimb niaga tp 2 hari saldo sy balik lg,1
1021,2023-08-18 22:11:45,pianus zai,transaksi pemotongan saldo bulanan tidak di lampirkan di mutasi rekeningkita kan pingin tahubrapa x bank memotong adm bulanan kpda nasabahtiba2 saldo berkuranghilang tanpa ada riwayat transaksi di mutasi rekening mohon di perbaiki dan saya bisa berikan bukti lampiran file tks,1
1022,2023-08-18 21:16:06,Andhicka Gaming,verifikasi wajah ga bisapadahal udh pernah daftar dikit2 telp halo bca pulsa se kebon abis solusi ga ketemu sampah sangat sangat sangat 100x kurang dipelayanan yg mempermudah nasabahnya,1
1023,2023-08-17 05:04:35,benny setiawan jonathan,baru buka tabungan bca daftar mobile banking hasilnya transferan pending beda sama bank sebelah yg transaksi transferan masuk cepat untuk mengakses payment harus ke gerai huh sangat tidak praktis lumayan sedikit kecewa buka buku tabungan bca saran saya perbaiki dari segi pelayanan mobile agar costumer tetap nyaman dan percayamengingat diera moderen gini mobile banking sangat penting segi kenyamanan dan kepercayaan harus di tingkatkan lagi agar costumer tidak pindah ke lain hati tks,1
1024,2023-08-16 12:55:55,Nur Hayati,saya ada transfer double melalui mbanking bca karena sinyal error dan transaksi kepotong 2kali tlp call center dan datang langsung ke bank ternyata tdk ada solusi dan akhirnya saya juga yg urus ke pihak terkait bank tsb tidak bisa menjembatani,1
1025,2023-08-16 12:25:34,andy saputro,kacau si nih aplikasi mbcanya malah gak bisa liat saldo blank putih di hapus data di download ulang malah loading terus ke bca terdekat malah bilang hp saya gak supoort jelas jelas udah di pake app nya nge hengnya hari ini malah bikin pusing aja ganggu aktivitas kerja,1
1026,2023-08-16 09:33:09,Akmal Aisy Teknologi,verifikasi wajah terlalu lama sampai pegal tangan tidak juga berhasilpadahal sudah sesuai arahan saran cukup deteksinya terlihat wajah terus menganggukkan kepala ketas dan kebawah selesai,2
1027,2023-08-16 08:47:29,adam maher,riwayat mutasi nya jelek banget tidak ada keterangan waktu uang masuk tidak ada keterangan saldo awal berapa setelah ada yang transfer jadi berapa saldonya seperti bni mobile cek mutasi nya detail banget waktu tgl tahun saldo awal saldo akhir,2
1028,2023-08-16 08:15:28,Umi Huntum janah,baru mau dipakai lagi malah ga bisa nunggu kode otp nya ga nongol nongol padahal jaringan stabil penuh udh direstar ulang beberapa kali juga ga muncul kode otp nya dan sekarang malah terbelokir nyesel banget make mbca,1
1029,2023-08-15 13:30:25,Udzlifatinnur Laili,selama belum di update masih fine2 saja tetapi setelah di update fitur qris mobile banking bca tidak dapat digunakan alasannya qr tidak sesuai atau jaringan tidak stabil padahal sudah menggunakan wifi dan paketan data masih stabil sudah terkuras pulsa banyak karena dari cs menyarankan untuk verifikasi ulang dan hasilnya tetap tidak bisa digunakan,2
1030,2023-08-15 06:38:06,Jupri Simanjuntak,kenapa ya aplikasinya sering tanda merah padahal sinyal bagus udah direstart tetap aja gitu merah paling kesalnya lagi pas lagi penting2nya ga bisa digunakan tolong di perbaikilah masa sekelas bca kalah sama aplikasi dompet digital,1
1031,2023-08-14 00:49:40,andikka wijaya,tiap ganti hp harus verifikasi wajahtiap verifikasi gagal terus jadi harus langsung ke kantorsementara di kecamatan sy ga ada cabang bca otomatis harus nempuh perjalanan lumayan jauhentah terlalu aman atau sistem verif nya kurang bagussampe2 yg punya akun nya ga bisa login,1
1032,2023-08-13 21:14:43,Karjan Jon Jon,otp sms gak bisa padahal pulsa sudah di sini banyak pun sama aja biasanya lancar ini kenapa sama satu lagi minimal aplikasi kasih menu kemudahan saat mau hub cs via operator telp gitu kalo terjadi kendala seperti ini jadi susah uiux juga dari jaman baheula ga ada perubahan,1
1033,2023-08-13 01:33:05,Muhammad Hasani,jelek sekali sering maintenance ketika ada kasus penipuan tidak bisa menyelesaikan masalah padahal dia pemegang server ketika ada penipuan proses identifikasi sangat lama bertele dan ribet harusnya penindakan penipuan lebih cepat seperti merchant toko pedia atau sopi yang ketika ada indikasi penipuan akun si penipu langsung di blokir dan saldo di bekukan kalo ini malah suruh apalah lapor polisi lah dst ya keburu si penipu ilang harusnya tangani blokir tahan saldo investigasi,1
1034,2023-08-13 01:20:48,Neng hervie. p,kenapa sih musti ada pemeliharaan sistem dari malam jam 010430 lama banget sedangkan saya mau gunain jadi gk bisa terhalangan saran lah kalo mau ada perbaikan tu ada jadwalnya minimal pemberitahuan nya biar customer tau waktu maintance nya tu jadi gk terhalangan seperti ini hadehh,1
1035,2023-08-12 22:22:09,Cahyadi S,tolong perbaiki lagi bug verifikasi nya sering banget eror padahal ngga ganti ganti kartu sim tapi sering ada notif sim card tidak sesuai dengan verifikasi saya coba verifikasi ulang malah gagal terus meropotkan,1
1036,2023-08-12 18:20:56,Juallabel Nama,barusan transfer ke teman bisnis pakai mbca ga lama dia info ke saya kalau dia cek saldonya sudah 0 saya kaget sekelas bca bisa kena scam jg saya baru sadar login pertama di mbca tanpa internet itu bisa artinya pwd login disimpan di hp bahaya ga tuh banget lah kalau itu hp dah ada virus spy dr mana mana yg pakai mbca kayak saya jd mending logout dan hapus aplikasinya ngeri banget beruntung dananya teman yg dikuras ga trlalu besar dibawah 2 jt tapi ya nyesek jg,1
1037,2023-08-11 16:42:39,Hendi Herdiansyah,ini hanya saran saja dilakukan oleh pihak bca mungkin lebih untuk transfer antar bank maupun rek sendiri kalo boleh tdk harus di daftarkan dahulu melainkan ada menu simpan jika perlu disimpan kalau tdk perlu disimpan kan tinggal abaikan saja soalnya terkadang hanya butuh sekali transfer saja kepada seseorang atau yg lainnya seperti punya tetangga pake fitur seperti itu mohon dipertimbangkan terima kasih,4
1038,2023-08-11 14:29:25,Delta Elkamal,sering bug gak bisa masuk karena masalah sim card padahal sudah memakai sim card sesuai yg teregristrasi udah registrasi ngirim sms gagal berkalikali di aplikasi ngabisin pulsa doang,1
1039,2023-08-11 14:25:15,Bayu Aji Nugroho,mengapa qr bca mobile saya gak berfungsi kalaupun selalu dicoba pasti ada balasan tlg hub pusat pelayanan bca atau datang langsung ke kantor cabang terdekat tolong ini diperbaiki mengapa qr bca mobile selalu seperti itu kendalanya padahal koneksi internetnya juga bagus tapi masih kaya gitu aja qr bca mobilenya jd tolong diperbaiki secara betul2 terima kasih,2
1040,2023-08-10 13:14:29,Dede Alfiannur,gimana ini aplikasi mbca mulai mempersulit saya sudah sering hapus aplikasi dan download ulang ini kenapa pas mau ganti hp dan download ulang aplikasi pas sudah bisa malah di suruh prefikasi selalu gagal padahal sudah benar saya coba kembali login di hp yg lama juga tetap gagal prefikasi ktp nya tlg dong di permudah kalau memang kalian mau kami tetap setia menggunakan bang bca,1
1041,2023-08-10 12:24:41,kh_enthoes Agus Sucipto,aplikasi ini kalau bagi saya sebagai pedagang sangatsangat membantu banget dalam bertransaksi yang jelas tidak ribet dan kita gak harus mondar mandir untuk cari atm cukup transfer lewat bca mobile di handphone kita sudah bisa atasidan bukan hanya transfer aja yg bisa kita kerjakan lewat bca mobile pembelian pulsa token listrik dll pokoknya buat saya bca mobile sangat membantu,5
1042,2023-08-10 09:00:56,OMJance Sabloit,sudah ikuti semua sop kartu yg terdaftar di sim satu paket data juga di sim satu buka aplikasi pakai data hp yg terdaftar tetap saja keterangan sama sama kesalahan 101,1
1043,2023-08-09 08:50:56,Tomy Done,mohon diperbaiki saya kecewa krn ganti no hp ribet skli sdh isi 16 digit no card notif tidak ada pdhl signal tsel kuat pulsa 65rb card sim1 saya aktivasi no ke atm bca sdh saya lakukan saya coba lagi dgn cara diatas tp ttp tidak bisa hasil notif tidak ada saya telp ke cs bca saya ditanya2 hal verifikasi semua sdh saya jawab sesuai yg ditanya pulsa habis 30rb lalu saya coba ke appk bca mobile isi 16 digit sdh foto dan isi ktp terakhir vermuk sdh berkali2 dan selalu gagal,1
1044,2023-08-08 13:08:46,Aldi Permana,sekelas bca bikin aplikasi jelek kaya gini bukannya mempermudah malah mempersulit mau verifikasi masuk aja susah kendala sinyal lah nunggu lampu indikator hijau lah tapi tetep aja ga masuk masuk pulsa tetep ke potong tapi prosesnya ga masuk bikin aplikasi yg bagus jangan kaya gini,1
1045,2023-08-08 12:16:08,alexander dennys,tidak bisa akses karena selalu gagal di aktivasi padahal pulsa ada sedangkan aktivasi di aplikasi mybca bisa terjadi sejak pindah posisi simcard karena ada tambahan simcard usa,1
1046,2023-08-08 08:21:07,PASMOD teknik,sangat tidak rekomendasi verifikasi untuk masuk wajib dengan facesebab wajah diktp dan aslinya tidak bisa samadifoto saya terlihat kurus dan diaslinyaintinya sangat ribet dan ruwet nambahi ruwet dan ribetsedangkan wajah diktp hasilnya burem kenapa lagi sihsudah dilakukan ditempat terang dahlah,1
1047,2023-08-08 06:54:58,D G,mohon info mobile banking sudah diupdate masih tidak bisa digunakan transfer dan ada tulisan cancel yg di atasnya banyak tulisan untuk hubungi halo bca butuh bangettt buat fast transfer dan fitur flazz sama tidak bisa digunakan,3
1048,2023-08-07 23:35:24,Chucky,andai saja dibuatkan mode gelap biar gak terlalu silau kalau mau transaksi di malam hari padahal kecerahan layar hp udah mentok ke paling redup tp masih aja silaubikin gak nyaman bahkan youtube tokopedia pun sekarang sudah ada fitur tema gelap di aplikasinya,1
1049,2023-08-07 21:42:51,rohim brg ankpermatahijau,sedikit masukan kenapa kok nomer rekening tidak bisa di copy malah nomer kartu yang tertampang jelas bisa di copy padahal orang makai transaksi yg di pakai nomor rekening terus yang k 2 kenapa kok setiap transaksi bukti transfer gak bisa di kirim harus screenshot dulu tampilannya tidak bisa 1 layar penuh pula harus screenshot 2x bikin ribet malahan seharusnya setiap transaksi ada menu bukti transfer mau di kirim di simpan di biarkan sajauntk menu tampilan kemudahan sudah ok,5
1050,2023-08-06 21:26:11,Black Ter,bca mobile kok gitu amat ya sumpah bener2 ribet apk nyamau pake apk nya harus pake kartu sim yang di daftarkan maaf min ini saran pribadi saya agar apk nya mudah di gunakan sebaiknya kalok mau buka bca mobile nya mau pake koneksi internet apapun di bisakan gak harus pake krtu sim saat pendaftaran,2
1051,2023-08-05 15:55:55,RHD TV,setelah update aplikasi eror cek saldo jadi ga bisa cuma muncul notif kosong gada isi keterangan saldo coba buat login ulang malah stack loading doang ga muncul untuk step selanjutnya payah,1
1052,2023-08-05 13:44:46,Senja Indah,saya buka rek bca secara online konfirmasi ke gmail reknya sudah aktif trus saya kirim saldo lewat ewallet saldonya gak muncul di rek bca setelah cek lagi katanya reknya blm terdaftar apa harus ke bank cabang untuk aktifkan sekaligus ambil atm sorry soalnya saya baru mau coba pake bca jdi masih bingung,2
1053,2023-08-05 09:29:01,Gunadi94,sudah bagus bank dan cara daftar mudah cuma aplikasi sering lampu merah kenapa ya kak semoga segera di perbaiki tanpa lampu biar satset kalo pas ngecek transaksi terimakasih bca,5
1054,2023-08-04 20:51:32,Rudi Maulana,mengapa sekarang kalo ganti hp ribet banget ngaktifkan m bca nya gak kaya dulu langsung bisa aktif tanpa harus verifikasi wajah dan minta kode otp yg nunggu sms nya lama sekali mohon lebih di benahi lagi m bca nya,1
1055,2023-08-04 20:42:40,Putra Adi,awalnya suka bgt tapi makin k sini kok kalau buat tf lama ya biasanya kalau tf langsung terkirim tapi ini pending bisa ampek seharian mau pakai biaya layanan 25006500 sama lamanya ampek cari tempat sinyal yg kuat ampek pakai wifi saya pikir jaringanya next semoga bisa lbh sempurna untuk bintang 5 o ya untuk cek saldo bisalah pakai pin lagi sekarang cek saldo langsung muncul tanpa pengaman pin lagi biar samaan kata cek mutasi makasih ttp kok setia dng bca,4
1056,2023-08-04 14:09:11,Nuning Ekawati,apaan ini makin lama makin kesana makin kesinitiap mau transaksi indikator lampu itu susah banget hijaunyaampe gw uninstal malah gak bisa ferivikasi padahal pake wifitolong dong diperbaikikalo begini kan jadi menyusahkan nasabah,1
1057,2023-08-03 19:59:39,Mas Biru,knp di hp baru nggak bisa aktivasi padahal udah pake kartu sim terdaftarsudah di taro sim 1 internet lancar sms premium udah aktif sms aktivasi bisa terkirim kenapa selalu mentok notifikasi eror 232sementara transaksi tidak dapat diproses silahkan ulangi beberapa saat lagiudh dicoba berkali kali tetep ga bisa aktivasi apakah lagi eror mbca nya,1
1058,2023-08-03 11:32:53,Dewi Candrayani,over all interface nya simple mudah digunakan saran yg harus di perbaiki bukti transfer tidak ada nama pengirim apa lagi transfer beda bank gak ke capture gak bisa di share satu lagi masukan topup flazz kadang gak muncul button topup selebihnya okelah,1
1059,2023-08-03 10:14:20,Rindang Pujanang,udah beberapa kali apk bca saya bermasalah mulu dari cek saldo nya ga ke baca hampir setiap cek saldo yg udah masuk atau tf pun ga bisa ga kebaca alias putih full sedangkan notif hijau jaringan bagus update udah tapi kok kayak gini makin kesini makin kesana tolong dong dari pihak bersangkutan diperbaiki segera kecewa banget dah jadinya,1
1060,2023-08-02 12:47:54,Jehosua Damarya,woi gw mau buka rekening kaga bisa pulsanya banyak berkalikali saya ngirim sms gagal terus ini apk bener ga sih kok malah mempersulit sudah cek setting allow sms premium itu selalu aktif kok tapi tetap ngga bisa sampai saya tany ke call center bca call center kartu call center handphone jg hasilnya sama saja bagaimana ini,1
1061,2023-08-02 02:24:22,zuki hermanto,tidak ada muncul sisa saldo terakhir setiap cek mutasi transaksi saldo terkadang berkurang sendiri padahal sisa saldo tidak pernah kosong sama sekali setiap di komplain alasannya gara2 kepotong saldo ngendap 50rb please tolong rincikan saldo ngendap yang terpakai biar jelas,1
1062,2023-08-02 00:52:44,babe ilfah,sy gk bisa pindahkan aplikasinya dr hp lama ke hp baru minta verifikasi wajah tp gk bisa hrs datang ke cabang terdekat sementara posisi sy sangat jauh dr kacab tolong solusi sy gk bs transaksi,2
1063,2023-08-01 20:34:53,vlademier tesalonika pangemanan,tolong perbaiki transaksi qris jika error atau gagalada kendala tolong jangan asal potong saldo jika gagal untung semua keliatan di mutasi,1
1064,2023-08-01 13:06:36,Rie Mankind,klo bca mobile blm bisa maksimal utk mobile mendingan diperbaiki dulu sistem nyadipermudah nasabah utk menikmati layanan nyaini mau registrasi aja susahribet nya minta ampunmana setiap registrasinya via smspulsa ikut ke potongmasuk ke menu nya aja ga bisa2 kalo back jadi registrasi ulang lagipulsa ikut kepotong jugaibarat pepatah kalo ada yg sulit ngapain di permudah bca bener2 deh,1
1065,2023-08-01 12:28:57,Wijaya Yoga,aplikasi tidak bisa cek saldo halaman cek saldo tidak menampilkan apaapa jadi sementara pakai klikbca dulu semoga masalah cepat terselesaikan keterangan device realme c11 2020 android v10,2
1066,2023-08-01 08:15:52,Ade Yusup,padahal sampe bela2in saya pindah dari bank bri ke bank bcaawalnya sih enakpantesan pada ngasih bintang 1saya mau tf malah suruh update eh udah update malah gk bisagmn sih initolong dong kembalikan ke awal lagi,1
1067,2023-07-31 16:24:39,Jay Shon,padahal mindah sim yang gk terverifikasi m bca tp keterangan nya kartu sim tidak sesuai aneh banget pdhl cuma mindah sim ke 2 doang sim yang terverifikasi masi utuh gk dilepas tp gabisa login dan harus verifikasi ulang,1
1068,2023-07-31 13:39:49,Heni priatin,ribet sihkalo kartu seluler pindah hp g bisa di pake download lagi udah masuk harus verivikasi wajahsedangkan yg punya akun lg di luar kota aman banget kalo buat pake sendiri tapi ribet g kaya sebelah cukup verivikasi no hpemail atau sidik jari bisa di pake di hp lain kapan aja,2
1069,2023-07-31 12:09:08,mustangim tangim,selepas ganti hp kok malah gak bisa padahal dah foto sesuai kok gak bisa seharusnya di permudah nasabah malah bukan di persulit malah bagusan yang versi lama,1
1070,2023-07-31 05:51:29,Caroline Sihotang,saran kedepannya kalo boleh layanan fitur flazz nya lebih ditingkatkan lagi tiap kali cek saldo dan top up flazz kartu tidak terbacapadahal kartu masih bagus dan jaringan ok beda bgt sm apk sebelah yg top up cek saldo ga ada kendala,1
1071,2023-07-30 19:46:31,Peri Azhari,aplikasi nya mbca lumayan saya suka tetap masih harus di tambah kn menu pembayaran lain nya biar kumplit hanya saja aplikasi nya bentuk nya dan jadul tampilan nya mohon tingkat kan lagih sistem nya bca biar lebih normal mksh,3
1072,2023-07-30 08:30:38,Cewe Sexi,aplikasi ini sangat membantu sekali udah grapik smooth low signal bisa masuk di tambah pitur keybord makin lebih gampang pokonya jos deh buat deploper tapi kalo bisa sebagai saran adakan log in dengan sidik jari,5
1073,2023-07-29 16:30:57,MUHAMAD SUJAI,kok saldonya bisa kepotong tiba yah pas buka rekening baru awal ngisi itu ada 100k trs pas d cek d aplikasinya itu kpotong 10k jadi tinggal 90k trs cek lagi setelah selang 5 hari eh kepotong lagi 35k jadi saldonya tinggal 65k padahal gk d pake apa coba dong arahannya,1
1074,2023-07-29 13:57:45,Santi san,saya sebenrnya pengguma bca sudah lama di karenakan hp nya hilang jadi mau aktivasi tuh susah udah datang ke kcu dibikin kartu baru tapi nyampe skrang kalo mau nge aktifkan mbanking sama sekali gak masuk pdahal jaringan bagus pulsa ada tapi kenapa kok susah ya,4
1075,2023-07-29 09:17:05,Murti Ningsih,ini knpa sih makin susah aja mau tf kudu updatetpi di update gak bisa di uninstall trs download lagi masih gak mau juga bahkan udh bisa gak bisa di verifikasi padahal sinyal fullkuota baru diisi yaallahhh tolong dong diperbaiki,1
1076,2023-07-28 14:45:31,Ida Ariyanti,update aplikasi notif tertunda terus padahal internet sinyal penuh dan memori hp pun harusnya gak ada kendala akses mobile banking jadi terkendala tidak bisa transfer antar bank karna tiap mau transfer antar bank muncul notif untuk update aplikasi sedangkan saat di klik aplikasi hanya muter2 aja dengan tulisan tertunda,1
1077,2023-07-28 14:11:10,AgnRull,sangat buruk sudah update apk masih saja tidak bisa login ke mbca habis sudah pulsa sampai tidak bisa login selalu ada kendala jaringan padahal jaringan baik baik saja tolong perbaiki,1
1078,2023-07-28 11:45:34,Ardy Xgis (ardy),verifikasi data diri mohon untuk dimudahkan lagi seperti tambahan fitur ganti kamera belakang saat verifikasi wajah kamera depan saya saat ini lagi cacatblur ketutupan bokeh semua entah error apa gak mungkin juga hanya untuk verifikasi wajah mbanking saya harus ganti hp tolong lah tambah fitur ganti kamera belakang saat ini sya tidak bisa menggunakan apps mbanking karena terkandala hal itu jika sudah ada fitur ganti kamera belakang saya fullin bintang 5,2
1079,2023-07-28 01:57:21,Riki Ependi,terjadi kendala saat hendang menyambungkan fitur one klik ke akun shopee kendalanya saat saya memasukan pin kenapa itu salah terus saya sudah coba fitur mengganti pin dan itu bisa dilakukan saat mencoba lagi untuk menyambungkan one klik sandi salah terus,1
1080,2023-07-27 13:43:31,Satriya Agung,aplikasi yg tdk memuaskan padahal jaringan bagus tiap kali vc dengan cs selalu terputus mau nya apa sih sim udah di slot sim 1 jaringan 5g full 10x vc cs selalu terputusmemalukan,1
1081,2023-07-27 11:44:11,Agus Budi Santoso,kalau saya pelajari memakai amplikasi mobile banking memang lebih aman memakai paket data tdk dngn wifi in syaa allah lancar saja setiap transaksi tanpa memakai wifidan juga demi keamanan akun saya lebih baik memakai paket data saja supaya tdk menimbulkan hal yg tdk di inginkan yg bisa lewat wiffi kl makek data otomatis akses terbatas sesuai keperluan kita amplikasi mana yg perlu di singkronkan dngn paket data kita beda sama wiffi pasti smua amplikasi aktif smua gak bahaya ta,5
1082,2023-07-26 13:20:34,Noval Herdiansah,masa dipindahkan ke hp baru selalu gagal alesan koneksi terusmakin lama makin agak laen bcapulsa ada signal kenceng gagal terus heranjdi dipersulit banget padahal nomor yg terdaftar digunain masih ga bisa juga,1
1083,2023-07-25 16:39:15,Ningsih,hati hati ini apk ga bisa buat transfer ke bank lain saldo kepotong tapi uang tidak masuk ke rekening tujuan udah komplain ke halobca tapi ga di tanggepin tetep belum masuk ribet banget transfer dari jam 12 siang sampai malam blm juga masuk,1
1084,2023-07-25 12:43:36,Wahyu Anaba,saya punya saran kalo bisa interface aplikasi lebih di bikin friendly lagi lebih di buat simpel lagi lebih modern lagi kek sebelah tujuan nya apa agar orang orang nyaman dengan interface aplikasi yg di tampilkan dan lebih mudah di pahami,2
1085,2023-07-25 12:27:46,Rizky Rizky,kecewa banget nyesel pake bangettt udah berapa kali verivikasi ulang registrasi ulang tetep aja ga lama kek gitu lagi suruh registrasi lagi dan padahal kartu sim ga pernah di ganti ga berubah tempat kek harus verivikasi ulang terus kalo di itung udah abis hampir 100rb buat beli pulsa hasilnya tetep nihil,1
1086,2023-07-25 11:44:09,Rafly Alamsyah,saya salah satu dri beberapa orang yg mengalam kendala saat melakukan verifikasi mbangking bca padahal pesan terkirim tapi setelah masuk ke aplikssi hanya muter saja dan endingnya koneksi terputus ayolah diperbaikii jangan hanya bales komen template aja tapi ttp tidak ada solusinya kita pengguna bca jdi merasa kesusahan kalo seperti ini terusss,1
1087,2023-07-25 00:23:11,aditya dps,admin harus mengerti complain providernya juga skrg marak viruslink mengatasnamakan bca seharusnya aplikasi ini harus lebih mengutamakan keamanan kenyamanan penggunanya juga tolong ini ditanggapi dengan kritis terimakasih,4
1088,2023-07-24 23:50:45,Abdul Fatah,bca lagi eror kah kok tidak bisa masuk slalu bilang no kartu sim nya tak sesuai tapi benar biasa di pakai no yg sama dan slalu mau masuk suruh update apa yg harus di update sudah ga bisa masuk update apa yg di klik,2
1089,2023-07-24 21:47:01,Adha Setiawan,saya tidak mengerti setiap pengisian saldo lewat aplikasi dan saldo terus kepotong mending motongnya kecil ini mah 20ribu bayangin aja itu buset bukan nominal yang kecil sudah 3kali terjadi dalam satu bulan saldo terus kepotong setiap pemasukan duit dana ke saldo bca,1
1090,2023-07-24 10:44:48,Yusup Hamdani,nomor hpku sudah gak aktif stress mikirin hidup ketambah mikirin login bca mobile yang nunggunya sampai selama ini berkalikali gagal disuruh nunggu lagi disuruh coba lagi capek tapi gak nyerah paling ganti yang simpel aja,2
1091,2023-07-23 23:47:09,JUMAHIR,bca makin kesini makin semau maunya vangke di kirimin uang dgn nominal sekian tapi yang masuk selalu kepotong cek di mutasi jga ga ada keterangan potongan apapun padahal tiap awal bulan selalu kena potongan adm ini dah kesekian kalinya loh bukan pertama,1
1092,2023-07-23 17:33:20,Muhammad Fajri,makin parah aja apl nya masa gak bisa login alasan jaringan tak setabil begitu setabil alasan sedang gangguan pas gak ada gangguan disuruh pindahin slot simcard tolong dong di perbaiki lagi masa kalah sama apl game yang harus menggunakan kota internet lebih banyak,1
1093,2023-07-23 12:42:45,Bang Dewo,tolong matikan fitur verifikasi data ktp wajah dikarenakan tidak semua ktp terbaca karena kebanyakan ktp sudah rusak jadi begitu mau verifikasi selalu gagal itu fitur gak berguna mending seperti dulu tinggal login saja yang penting nomor kartu dan nomor handphone sudah terdaftar maaf saya salah satu yang ktp fisik nya rusak jadi tidak bisa verifikasi atau selalu gagal,1
1094,2023-07-23 09:50:49,Ana Salimatuzzakiyyah,kok ngeselin ya bca mau masuk mbangking malah suruh verifikasi ke atm giliran dah berhasil di mesin atm masuk mbangking tetap gak bisa pulsa 5k habis cuma 3x sms verifikasi maksudnya gimana siiiiiii mbangking bukannya mempermudah malah mempersulit upgradenya yg benar dong,1
1095,2023-07-23 09:30:04,Za ni,mohon maaf sebelumnya saya sedih belum bisa pakai bca mobile karena kesulitan daftar sering internet terputus padahal simcard ada kuota di satu perangkat dan ada wa nya,4
1096,2023-07-22 14:17:48,M Myers,proses pembukaan rekening online terkendala trs pdhl kondisi saya tidak memungkinkan untuk buka ke cabang langsungdi apk nya ga ada koneksi lah sms ga ke kirim lah padahal pulsa terpotong dan jaringan wifi saya baikbaik saja,1
1097,2023-07-21 23:29:22,Xia Winda,ini kenapa ya sama apk nya lg error kah suruh verifikasi ulang di menu about nah about nya itu di apk nya menu yg akan di pilih yg mana yg di klik soalnya error semua udh hampir 10hri loh bca teman juga gk bisa knp ya saya pikir utk install ulg apknya ternyata emg lg error deh mohon diperbaiki lgi biar bisa digunakan dengan efisien dan cepat kamsia,3
1098,2023-07-21 21:46:03,Mausakan kode ref Yang ada di profil,100 aplikasi mobile bca sangat mantapawalnya saya sempat ragu untuk buka rekening bcasetelah mencoba daftar ternyata banyak keuntungan yang saya dapatkanayoooo sob daftar buka rekening bca sekarang juga dan rasakan langsung keuntungannyadan jangan lupa ketika mendaftar masukan kode referal nya yang ada di judul di atas yaagar proses acc cepat plus mendapatkan hadiah pendaftarn,5
1099,2023-07-21 10:02:20,novia permatasari,capek banget udh foto ktp isi data eh verifikasi wajah tiba2 error mulai lg dr awal begitu lagi padahal mau pindah ke hp baru di hp sebelumnya aman aja liat komen orang solusinya telfon call center buang waktu buang pulsa males dlu padahal cuma masukin nomor kartu aja udh kelar mending ganti keamanan sidik jari aja biar lebih gampang,2
1100,2023-07-20 15:47:47,Nunung Azzam,makin lama bukannya mempermudah malah makin repot verifikasi wajah gagal terus jadi ga bisa masuk pulsa habis banyak cuma buat masuk ke aplikasi gajelas jadi norekomend,3
1101,2023-07-20 14:23:37,Hendy Aliang,kenapa di instal ulang tapi kok ga bisa terhubung lagi ya padahal jaringan wifi sinyal bagus tapi ketika klik mbangking cuma muter2 terus kayak cari sinyal,1
1102,2023-07-20 12:47:25,Alexandria fz,buatlah aplikasi yang lebih simpel dan lebih canggih ini login pakai no hp yang berbeda saja gak bisa padahalkan masih dalam satu hp yang sama login jugak harus pakai sim card 1 ribet kalau sudah eror harus ke atm atau ke bank,1
1103,2023-07-20 09:53:32,Rei Miu,kenapa registrasi ulang tidak bisa katanya koneksi padahal koneksi disini lancar kok dari tadi koneksi bermasalah terus sudah berkali kali kirim pesan cuman tidak bisa tolong di perbaikin lah sebelumnya tidak ada kendala buat masuknya terima kasih,1
